563.50	318.50	122.50	7.00	0.90	2	0.10	3	28.07	34.14		
563.50	318.50	122.50	7.00	0.90	3	0.10	3	29.01	32.85		
563.50	318.50	122.50	7.00	0.90	4	0.10	3	29.62	30.08		
563.50	318.50	122.50	7.00	0.90	5	0.10	3	29.05	29.67		
588.00	294.00	147.00	7.00	0.86	2	0.10	3	25.41	31.73		
588.00	294.00	147.00	7.00	0.86	3	0.10	3	26.47	31.01		
588.00	294.00	147.00	7.00	0.86	4	0.10	3	26.89	25.90		
588.00	294.00	147.00	7.00	0.86	5	0.10	3	26.46	27.40		
612.50	318.50	147.00	7.00	0.82	2	0.10	3	22.93	28.68		
612.50	318.50	147.00	7.00	0.82	3	0.10	3	23.84	27.54		
612.50	318.50	147.00	7.00	0.82	4	0.10	3	24.17	25.35		
612.50	318.50	147.00	7.00	0.82	5	0.10	3	23.87	24.93		
637.00	343.00	147.00	7.00	0.79	2	0.10	3	35.78	43.12		
637.00	343.00	147.00	7.00	0.79	3	0.10	3	35.48	41.22		
637.00	343.00	147.00	7.00	0.79	4	0.10	3	36.97	35.10		
637.00	343.00	147.00	7.00	0.79	5	0.10	3	36.70	34.29		
661.50	416.50	122.50	7.00	0.76	2	0.10	3	32.52	33.85		
661.50	416.50	122.50	7.00	0.76	3	0.10	3	33.28	34.11		
661.50	416.50	122.50	7.00	0.76	4	0.10	3	32.33	34.48		
661.50	416.50	122.50	7.00	0.76	5	0.10	3	33.24	34.50		
686.00	245.00	220.50	3.50	0.74	2	0.10	3	10.39	13.60		
686.00	245.00	220.50	3.50	0.74	3	0.10	3	10.34	13.36		
686.00	245.00	220.50	3.50	0.74	4	0.10	3	10.35	13.65		
686.00	245.00	220.50	3.50	0.74	5	0.10	3	10.38	13.49		
710.50	269.50	220.50	3.50	0.71	2	0.10	3	10.77	14.14		
710.50	269.50	220.50	3.50	0.71	3	0.10	3	10.68	13.77		
710.50	269.50	220.50	3.50	0.71	4	0.10	3	10.68	14.30		
710.50	269.50	220.50	3.50	0.71	5	0.10	3	10.70	13.87		
735.00	294.00	220.50	3.50	0.69	2	0.10	3	11.22	14.44		
735.00	294.00	220.50	3.50	0.69	3	0.10	3	11.16	14.27		
735.00	294.00	220.50	3.50	0.69	4	0.10	3	11.10	14.67		
735.00	294.00	220.50	3.50	0.69	5	0.10	3	11.14	14.40		
759.50	318.50	220.50	3.50	0.66	2	0.10	3	11.59	13.46		
759.50	318.50	220.50	3.50	0.66	3	0.10	3	11.60	13.70		
759.50	318.50	220.50	3.50	0.66	4	0.10	3	11.53	13.59		
759.50	318.50	220.50	3.50	0.66	5	0.10	3	11.61	13.83		
784.00	343.00	220.50	3.50	0.64	2	0.10	3	15.16	19.14		
784.00	343.00	220.50	3.50	0.64	3	0.10	3	15.36	19.18		
784.00	343.00	220.50	3.50	0.64	4	0.10	3	15.12	19.37		
784.00	343.00	220.50	3.50	0.64	5	0.10	3	15.36	19.29		
808.50	367.50	220.50	3.50	0.62	2	0.10	3	12.68	14.09		
808.50	367.50	220.50	3.50	0.62	3	0.10	3	12.63	14.23		
808.50	367.50	220.50	3.50	0.62	4	0.10	3	12.71	14.14		
808.50	367.50	220.50	3.50	0.62	5	0.10	3	12.73	13.89		
514.50	294.00	110.25	7.00	0.98	2	0.10	4	24.38	25.91		
514.50	294.00	110.25	7.00	0.98	3	0.10	4	24.23	25.72		
514.50	294.00	110.25	7.00	0.98	4	0.10	4	24.04	26.18		
514.50	294.00	110.25	7.00	0.98	5	0.10	4	24.32	25.87		
563.50	318.50	122.50	7.00	0.90	2	0.10	4	29.06	29.34		
563.50	318.50	122.50	7.00	0.90	3	0.10	4	28.05	33.91		
563.50	318.50	122.50	7.00	0.90	4	0.10	4	28.86	32.83		
563.50	318.50	122.50	7.00	0.90	5	0.10	4	29.79	29.92		
588.00	294.00	147.00	7.00	0.86	2	0.10	4	26.44	27.17		
588.00	294.00	147.00	7.00	0.86	3	0.10	4	25.37	31.76		
588.00	294.00	147.00	7.00	0.86	4	0.10	4	26.33	31.06		
588.00	294.00	147.00	7.00	0.86	5	0.10	4	27.03	25.81		
612.50	318.50	147.00	7.00	0.82	2	0.10	4	23.80	24.61		
612.50	318.50	147.00	7.00	0.82	3	0.10	4	22.80	28.61		
612.50	318.50	147.00	7.00	0.82	4	0.10	4	23.59	27.57		
612.50	318.50	147.00	7.00	0.82	5	0.10	4	24.24	25.16		
637.00	343.00	147.00	7.00	0.79	2	0.10	4	36.86	34.25		
637.00	343.00	147.00	7.00	0.79	3	0.10	4	35.89	43.30		
637.00	343.00	147.00	7.00	0.79	4	0.10	4	35.45	41.86		
637.00	343.00	147.00	7.00	0.79	5	0.10	4	37.10	35.29		
661.50	416.50	122.50	7.00	0.76	2	0.10	4	33.08	34.11		
661.50	416.50	122.50	7.00	0.76	3	0.10	4	32.38	33.62		
661.50	416.50	122.50	7.00	0.76	4	0.10	4	33.09	33.89		
661.50	416.50	122.50	7.00	0.76	5	0.10	4	32.31	34.05		
686.00	245.00	220.50	3.50	0.74	2	0.10	4	10.08	13.20		
686.00	245.00	220.50	3.50	0.74	3	0.10	4	10.15	13.36		
686.00	245.00	220.50	3.50	0.74	4	0.10	4	10.07	13.21		
686.00	245.00	220.50	3.50	0.74	5	0.10	4	10.14	13.53		
710.50	269.50	220.50	3.50	0.71	2	0.10	4	10.66	13.67		
710.50	269.50	220.50	3.50	0.71	3	0.10	4	10.68	14.12		
710.50	269.50	220.50	3.50	0.71	4	0.10	4	10.53	13.79		
710.50	269.50	220.50	3.50	0.71	5	0.10	4	10.72	14.20		
735.00	294.00	220.50	3.50	0.69	2	0.10	4	11.18	14.29		
735.00	294.00	220.50	3.50	0.69	3	0.10	4	11.22	14.49		
735.00	294.00	220.50	3.50	0.69	4	0.10	4	11.07	14.42		
735.00	294.00	220.50	3.50	0.69	5	0.10	4	11.20	14.73		
759.50	318.50	220.50	3.50	0.66	2	0.10	4	11.44	14.86		
759.50	318.50	220.50	3.50	0.66	3	0.10	4	11.42	14.67		
759.50	318.50	220.50	3.50	0.66	4	0.10	4	11.33	15.00		
759.50	318.50	220.50	3.50	0.66	5	0.10	4	11.43	14.83		
784.00	343.00	220.50	3.50	0.64	2	0.10	4	15.40	19.24		
784.00	343.00	220.50	3.50	0.64	3	0.10	4	15.19	19.25		
784.00	343.00	220.50	3.50	0.64	4	0.10	4	15.32	19.42		
784.00	343.00	220.50	3.50	0.64	5	0.10	4	15.16	19.48		
808.50	367.50	220.50	3.50	0.62	2	0.10	4	12.85	14.37		
808.50	367.50	220.50	3.50	0.62	3	0.10	4	13.04	14.34		
808.50	367.50	220.50	3.50	0.62	4	0.10	4	13.00	14.28		
808.50	367.50	220.50	3.50	0.62	5	0.10	4	13.00	14.47		
514.50	294.00	110.25	7.00	0.98	2	0.10	5	24.35	25.64		
514.50	294.00	110.25	7.00	0.98	3	0.10	5	24.33	25.98		
514.50	294.00	110.25	7.00	0.98	4	0.10	5	24.03	25.88		
514.50	294.00	110.25	7.00	0.98	5	0.10	5	24.26	26.18		
563.50	318.50	122.50	7.00	0.90	2	0.10	5	29.83	29.82		
563.50	318.50	122.50	7.00	0.90	3	0.10	5	29.08	29.52		
563.50	318.50	122.50	7.00	0.90	4	0.10	5	28.03	34.45		
563.50	318.50	122.50	7.00	0.90	5	0.10	5	29.02	33.01		
588.00	294.00	147.00	7.00	0.86	2	0.10	5	27.03	25.82		
588.00	294.00	147.00	7.00	0.86	3	0.10	5	26.45	27.33		
588.00	294.00	147.00	7.00	0.86	4	0.10	5	25.36	32.04		
588.00	294.00	147.00	7.00	0.86	5	0.10	5	26.45	31.28		
612.50	318.50	147.00	7.00	0.82	2	0.10	5	24.37	25.11		
612.50	318.50	147.00	7.00	0.82	3	0.10	5	23.89	24.77		
612.50	318.50	147.00	7.00	0.82	4	0.10	5	22.89	28.88		
612.50	318.50	147.00	7.00	0.82	5	0.10	5	23.86	27.69		
637.00	343.00	147.00	7.00	0.79	2	0.10	5	37.03	34.99		
637.00	343.00	147.00	7.00	0.79	3	0.10	5	36.71	34.18		
637.00	343.00	147.00	7.00	0.79	4	0.10	5	36.77	43.14		
637.00	343.00	147.00	7.00	0.79	5	0.10	5	35.48	41.26		
661.50	416.50	122.50	7.00	0.76	2	0.10	5	32.31	34.25		
661.50	416.50	122.50	7.00	0.76	3	0.10	5	33.21	34.35		
661.50	416.50	122.50	7.00	0.76	4	0.10	5	32.46	33.64		
661.50	416.50	122.50	7.00	0.76	5	0.10	5	33.27	33.88		
686.00	245.00	220.50	3.50	0.74	2	0.10	5	10.47	13.65		
686.00	245.00	220.50	3.50	0.74	3	0.10	5	10.37	13.44		
686.00	245.00	220.50	3.50	0.74	4	0.10	5	10.34	13.72		
686.00	245.00	220.50	3.50	0.74	5	0.10	5	10.39	13.50		
710.50	269.50	220.50	3.50	0.71	2	0.10	5	10.78	14.18		
710.50	269.50	220.50	3.50	0.71	3	0.10	5	10.70	13.75		
710.50	269.50	220.50	3.50	0.71	4	0.10	5	10.67	14.26		
710.50	269.50	220.50	3.50	0.71	5	0.10	5	13.69	13.89		
735.00	294.00	220.50	3.50	0.69	2	0.10	5	11.21	14.55		
735.00	294.00	220.50	3.50	0.69	3	0.10	5	11.14	14.28		
735.00	294.00	220.50	3.50	0.69	4	0.10	5	11.11	14.46		
735.00	294.00	220.50	3.50	0.69	5	0.10	5	11.16	14.39		
759.50	318.50	220.50	3.50	0.66	2	0.10	5	11.38	14.54		
759.50	318.50	220.50	3.50	0.66	3	0.10	5	11.34	14.81		
759.50	318.50	220.50	3.50	0.66	4	0.10	5	11.22	14.65		
759.50	318.50	220.50	3.50	0.66	5	0.10	5	11.34	14.87		
784.00	343.00	220.50	3.50	0.64	2	0.10	5	15.16	19.24		
784.00	343.00	220.50	3.50	0.64	3	0.10	5	15.37	19.18		
784.00	343.00	220.50	3.50	0.64	4	0.10	5	15.12	19.26		
784.00	343.00	220.50	3.50	0.64	5	0.10	5	15.36	19.29		
808.50	367.50	220.50	3.50	0.62	2	0.10	5	12.59	14.24		
808.50	367.50	220.50	3.50	0.62	3	0.10	5	12.74	13.97		
808.50	367.50	220.50	3.50	0.62	4	0.10	5	12.80	13.99		
808.50	367.50	220.50	3.50	0.62	5	0.10	5	12.62	14.15		
514.50	294.00	110.25	7.00	0.98	2	0.25	1	28.15	29.79		
514.50	294.00	110.25	7.00	0.98	3	0.25	1	28.15	29.79		
514.50	294.00	110.25	7.00	0.98	4	0.25	1	28.37	29.28		
514.50	294.00	110.25	7.00	0.98	5	0.25	1	28.41	29.49		
563.50	318.50	122.50	7.00	0.90	2	0.25	1	32.68	36.12		
563.50	318.50	122.50	7.00	0.90	3	0.25	1	33.48	33.17		
563.50	318.50	122.50	7.00	0.90	4	0.25	1	32.84	32.71		
563.50	318.50	122.50	7.00	0.90	5	0.25	1	32.00	37.58		
588.00	294.00	147.00	7.00	0.86	2	0.25	1	29.54	33.98		
588.00	294.00	147.00	7.00	0.86	3	0.25	1	30.05	28.61		
588.00	294.00	147.00	7.00	0.86	4	0.25	1	29.60	30.12		
588.00	294.00	147.00	7.00	0.86	5	0.25	1	28.66	34.73		
612.50	318.50	147.00	7.00	0.82	2	0.25	1	26.84	30.17		
612.50	318.50	147.00	7.00	0.82	3	0.25	1	27.27	27.84		
612.50	318.50	147.00	7.00	0.82	4	0.25	1	26.97	27.25		
612.50	318.50	147.00	7.00	0.82	5	0.25	1	26.19	31.39		
637.00	343.00	147.00	7.00	0.79	2	0.25	1	38.67	43.80		
637.00	343.00	147.00	7.00	0.79	3	0.25	1	40.03	37.81		
637.00	343.00	147.00	7.00	0.79	4	0.25	1	39.86	36.85		
637.00	343.00	147.00	7.00	0.79	5	0.25	1	39.04	45.52		
661.50	416.50	122.50	7.00	0.76	2	0.25	1	36.96	36.85		
661.50	416.50	122.50	7.00	0.76	3	0.25	1	36.13	37.58		
661.50	416.50	122.50	7.00	0.76	4	0.25	1	36.91	37.45		
661.50	416.50	122.50	7.00	0.76	5	0.25	1	36.43	36.62		
686.00	245.00	220.50	3.50	0.74	2	0.25	1	12.43	15.19		
686.00	245.00	220.50	3.50	0.74	3	0.25	1	12.50	15.50		
686.00	245.00	220.50	3.50	0.74	4	0.25	1	12.41	15.28		
686.00	245.00	220.50	3.50	0.74	5	0.25	1	12.45	15.50		
710.50	269.50	220.50	3.50	0.71	2	0.25	1	12.57	15.42		
710.50	269.50	220.50	3.50	0.71	3	0.25	1	12.65	15.85		
710.50	269.50	220.50	3.50	0.71	4	0.25	1	12.57	15.44		
710.50	269.50	220.50	3.50	0.71	5	0.25	1	12.63	15.81		
735.00	294.00	220.50	3.50	0.69	2	0.25	1	12.78	15.21		
735.00	294.00	220.50	3.50	0.69	3	0.25	1	12.93	15.63		
735.00	294.00	220.50	3.50	0.69	4	0.25	1	12.73	15.48		
735.00	294.00	220.50	3.50	0.69	5	0.25	1	12.72	15.78		
759.50	318.50	220.50	3.50	0.66	2	0.25	1	13.17	16.39		
759.50	318.50	220.50	3.50	0.66	3	0.25	1	13.18	16.27		
759.50	318.50	220.50	3.50	0.66	4	0.25	1	13.17	16.39		
759.50	318.50	220.50	3.50	0.66	5	0.25	1	13.18	16.19		
784.00	343.00	220.50	3.50	0.64	2	0.25	1	17.50	21.13		
784.00	343.00	220.50	3.50	0.64	3	0.25	1	17.35	21.19		
784.00	343.00	220.50	3.50	0.64	4	0.25	1	17.52	21.09		
784.00	343.00	220.50	3.50	0.64	5	0.25	1	17.37	21.08		
808.50	367.50	220.50	3.50	0.62	2	0.25	1	15.09	15.77		
808.50	367.50	220.50	3.50	0.62	3	0.25	1	15.12	15.95		
808.50	367.50	220.50	3.50	0.62	4	0.25	1	15.08	15.77		
808.50	367.50	220.50	3.50	0.62	5	0.25	1	15.16	15.76		
514.50	294.00	110.25	7.00	0.98	2	0.25	2	28.67	29.62		
514.50	294.00	110.25	7.00	0.98	3	0.25	2	28.57	29.69		
514.50	294.00	110.25	7.00	0.98	4	0.25	2	28.18	30.18		
514.50	294.00	110.25	7.00	0.98	5	0.25	2	28.60	30.02		
563.50	318.50	122.50	7.00	0.90	2	0.25	2	32.46	35.56		
563.50	318.50	122.50	7.00	0.90	3	0.25	2	33.27	32.64		
563.50	318.50	122.50	7.00	0.90	4	0.25	2	32.33	32.77		
563.50	318.50	122.50	7.00	0.90	5	0.25	2	31.66	37.72		
588.00	294.00	147.00	7.00	0.86	2	0.25	2	29.34	33.37		
588.00	294.00	147.00	7.00	0.86	3	0.25	2	29.87	27.89		
588.00	294.00	147.00	7.00	0.86	4	0.25	2	29.27	29.90		
588.00	294.00	147.00	7.00	0.86	5	0.25	2	28.40	34.52		
612.50	318.50	147.00	7.00	0.82	2	0.25	2	25.74	28.27		
612.50	318.50	147.00	7.00	0.82	3	0.25	2	25.98	26.96		
612.50	318.50	147.00	7.00	0.82	4	0.25	2	25.38	26.72		
612.50	318.50	147.00	7.00	0.82	5	0.25	2	24.94	29.88		
637.00	343.00	147.00	7.00	0.79	2	0.25	2	38.57	43.86		
637.00	343.00	147.00	7.00	0.79	3	0.25	2	40.19	37.41		
637.00	343.00	147.00	7.00	0.79	4	0.25	2	39.97	36.77		
637.00	343.00	147.00	7.00	0.79	5	0.25	2	38.98	45.97		
661.50	416.50	122.50	7.00	0.76	2	0.25	2	36.95	36.87		
661.50	416.50	122.50	7.00	0.76	3	0.25	2	36.28	37.35		
661.50	416.50	122.50	7.00	0.76	4	0.25	2	36.86	37.28		
661.50	416.50	122.50	7.00	0.76	5	0.25	2	36.45	36.81		
686.00	245.00	220.50	3.50	0.74	2	0.25	2	12.35	14.73		
686.00	245.00	220.50	3.50	0.74	3	0.25	2	12.45	15.10		
686.00	245.00	220.50	3.50	0.74	4	0.25	2	12.16	15.18		
686.00	245.00	220.50	3.50	0.74	5	0.25	2	12.30	15.44		
710.50	269.50	220.50	3.50	0.71	2	0.25	2	12.33	14.91		
710.50	269.50	220.50	3.50	0.71	3	0.25	2	12.29	15.40		
710.50	269.50	220.50	3.50	0.71	4	0.25	2	12.20	14.94		
710.50	269.50	220.50	3.50	0.71	5	0.25	2	12.49	15.32		
735.00	294.00	220.50	3.50	0.69	2	0.25	2	12.85	15.52		
735.00	294.00	220.50	3.50	0.69	3	0.25	2	12.87	15.85		
735.00	294.00	220.50	3.50	0.69	4	0.25	2	12.73	15.66		
735.00	294.00	220.50	3.50	0.69	5	0.25	2	12.95	15.99		
759.50	318.50	220.50	3.50	0.66	2	0.25	2	13.05	15.89		
759.50	318.50	220.50	3.50	0.66	3	0.25	2	12.93	15.85		
759.50	318.50	220.50	3.50	0.66	4	0.25	2	12.77	16.22		
759.50	318.50	220.50	3.50	0.66	5	0.25	2	13.00	15.87		
784.00	343.00	220.50	3.50	0.64	2	0.25	2	17.14	20.47		
784.00	343.00	220.50	3.50	0.64	3	0.25	2	16.84	20.56		
